drug1,drug2,label
876,893,8
738,393,5
84,244,36
51,566,48
896,653,72
567,1522,46
561,716,72
247,761,48
246,91,15
1392,1008,57
265,718,59
543,1555,69
775,535,46
324,1048,48
139,996,46
269,396,3
862,11,48
1094,704,1
465,1021,48
624,1088,48
762,910,48
53,655,72
263,301,29
637,604,48
860,1084,48
507,159,48
721,405,59
474,1539,46
198,336,46
697,865,59
418,538,48
104,1370,48
261,630,72
142,200,46
773,821,69
719,9,59
307,313,72
803,920,74
260,622,48
693,513,48
608,576,48
101,433,48
530,762,36
571,414,48
456,1346,46
929,118,48
411,132,82
713,996,46
1392,222,48
184,641,72
9,622,48
416,413,48
493,544,46
450,1334,72
1041,1021,48
1233,16,74
865,330,59
188,133,46
389,443,15
414,535,46
166,1017,74
21,78,59
298,1025,59
61,836,3
628,582,48
752,345,46
951,23,48
34,412,71
401,1130,48
204,296,19
1247,238,66
1255,1605,69
457,582,82
31,341,3
443,490,74
285,875,74
194,356,48
712,904,46
561,1006,48
171,804,72
671,932,48
1201,755,46
238,430,48
988,790,36
953,996,19
194,213,48
311,786,48
89,803,48
222,622,48
60,414,48
348,818,19
975,13,9
547,1374,74
466,413,48
118,1271,72
251,334,3
1205,575,53
1070,276,59
993,230,46
741,38,46
332,415,48
46,412,36
335,775,48
953,20,19
324,160,48
900,581,19
220,899,46
515,971,70
557,39,48
631,608,5
1091,1205,46
91,300,48
431,1469,5
274,1420,74
185,511,15
685,672,72
376,1228,48
919,613,48
307,280,8
729,378,48
1006,320,19
592,972,69
521,75,69
811,1035,48
171,269,74
61,1108,74
1323,884,69
253,436,48
1041,127,48
663,1127,48
507,1130,48
301,512,72
436,1226,46
811,650,36
75,672,72
604,626,48
37,782,59
403,1015,76
130,781,74
285,87,74
1144,762,10
630,286,74
934,914,46
645,527,70
712,913,48
445,650,72
732,452,48
158,318,59
1344,1524,48
442,437,8
430,794,72
896,148,72
280,908,84
705,127,48
89,785,48
3,996,46
606,468,48
211,797,59
1,0,72
240,1628,69
256,74,46
72,162,48
0,53,46
136,290,48
439,1611,69
527,141,46
189,475,48
860,85,48
469,891,46
462,268,48
81,1636,74
443,1073,74
657,262,36
1548,765,49
269,896,74
642,651,69
604,8,48
238,565,74
185,440,48
195,914,46
441,313,72
164,179,48
723,1310,48
32,1041,15
1137,766,48
1195,1329,69
61,847,3
1205,772,46
77,1221,57
775,886,48
88,417,5
629,156,48
16,515,74
152,941,15
778,623,72
77,1236,72
420,354,48
934,200,46
351,1130,75
27,1531,11
35,898,72
1004,499,48
249,1373,26
307,653,72
1307,368,48
81,241,3
1090,18,48
880,755,46
562,498,74
761,789,48
84,1609,48
491,417,48
154,988,53
323,290,48
225,842,48
1130,757,15
209,365,72
299,646,48
811,588,53
317,825,60
578,1006,46
109,151,48
318,745,55
1266,1299,74
555,212,46
1060,117,67
6,847,48
120,200,19
94,757,15
684,703,22
437,782,59
201,1073,48
431,1223,5
150,1182,72
251,107,74
125,110,46
481,234,46
215,626,48
478,126,19
923,155,48
431,1187,5
552,1522,46
955,1365,69
1272,1187,50
1,141,46
193,208,48
57,754,84
682,1196,72
207,360,81
101,828,72
925,82,48
7,658,48
548,633,46
790,1473,69
229,304,48
444,1127,46
712,398,48
735,189,48
40,653,46
674,274,46
1077,1072,72
441,149,46
270,656,48
1243,365,48
185,876,46
541,1008,57
683,1075,72
517,295,48
71,1231,48
983,1035,59
180,1186,72
94,117,59
261,793,46
475,1182,72
86,590,15
813,748,48
811,15,13
251,308,3
263,1188,36
494,902,82
842,72,53
852,608,48
1337,109,46
460,1242,72
728,268,36
540,502,46
637,550,48
286,363,31
60,241,48
360,826,69
123,179,48
762,674,69
121,982,69
706,809,72
864,1224,59
507,1205,46
42,28,48
98,364,19
510,622,8
81,602,3
98,601,24
592,602,36
37,528,59
1060,75,69
403,1365,8
1080,630,72
254,804,48
272,1244,46
431,912,72
499,502,46
386,891,46
610,1205,72
1031,1197,72
716,1420,74
618,549,74
1156,1673,69
860,660,59
1000,860,48
99,194,19
7,443,15
84,579,29
725,526,74
982,239,5
658,715,15
184,593,48
909,943,74
484,543,46
182,700,46
670,1348,48
80,158,48
165,1046,48
158,882,74
109,592,59
1205,272,19
314,1119,76
287,656,48
921,1094,48
164,461,48
883,475,48
81,381,3
813,794,72
95,355,15
336,757,15
194,597,48
1139,1064,8
650,22,48
778,575,72
261,836,46
1005,20,19
111,498,74
595,258,48
86,43,48
136,456,3
445,471,72
498,234,46
51,1348,48
184,744,48
211,786,48
942,968,46
837,345,46
1224,527,36
397,1153,72
350,173,48
184,877,48
456,110,46
19,779,74
687,161,48
450,1058,74
427,413,48
1112,1603,74
172,900,74
662,1613,8
1078,1217,59
851,162,48
864,1334,59
804,181,48
129,1191,72
1134,488,48
900,725,66
118,2,36
932,980,15
798,794,72
1441,769,74
188,1088,5
555,1346,46
853,572,69
971,38,48
473,356,48
67,173,1
478,169,72
369,390,56
829,968,46
120,1470,72
637,904,46
138,969,48
451,1275,72
305,1320,39
466,757,15
376,1576,48
292,460,72
611,74,46
158,644,59
1266,434,74
152,1116,48
1,252,15
343,145,69
1375,177,72
776,1196,46
1253,1107,48
60,1542,72
136,921,48
803,294,48
26,74,46
225,51,48
71,145,69
1004,947,84
213,159,48
31,334,3
916,1504,69
677,1,59
10,932,48
758,554,48
382,1346,46
169,110,46
40,1217,31
725,97,2
334,478,46
190,1197,72
317,957,70
146,1006,46
754,507,46
31,1162,74
450,621,74
1127,899,46
597,520,48
53,365,72
302,191,15
834,1067,72
812,628,31
387,543,46
398,134,48
147,1156,8
676,1271,46
521,820,46
561,506,15
291,40,48
303,38,46
187,813,48
515,1591,75
308,507,48
168,62,48
262,144,48
62,656,48
151,370,48
1109,854,46
1258,987,46
576,1627,69
860,419,72
95,260,15
893,2,36
128,791,46
916,623,48
596,404,48
790,1341,26
36,1010,46
453,542,48
445,612,81
149,760,48
292,0,72
922,616,72
306,39,48
712,367,48
210,608,36
758,825,48
529,948,59
181,914,46
323,62,48
274,326,3
216,829,48
1068,977,48
324,96,3
445,547,72
866,326,27
269,57,15
137,507,15
497,832,56
403,1341,8
805,918,20
752,513,8
178,1557,72
392,385,69
573,788,72
1403,1321,66
292,970,72
574,477,48
137,983,15
253,80,48
667,212,46
1375,222,48
445,656,72
12,851,48
32,655,72
63,461,74
270,54,19
139,544,46
74,419,72
937,676,46
285,836,74
96,755,46
1284,1051,20
690,866,46
813,38,46
95,12,15
10,1292,46
302,127,15
715,133,9
648,630,72
638,346,48
293,1499,5
479,1174,48
699,1253,48
298,1035,48
339,483,81
251,446,74
305,40,48
475,311,46
784,780,46
343,831,48
1017,899,72
61,343,3
95,1283,81
1016,791,46
21,841,48
1290,374,74
101,543,48
396,1196,46
1143,700,46
880,1605,69
226,722,48
1139,346,8
1188,22,48
676,853,15
561,549,72
658,39,48
1139,1251,46
749,349,48
633,1067,72
451,1416,72
148,850,19
806,641,46
767,643,70
431,582,72
843,1205,46
637,881,48
815,770,28
1518,702,48
678,311,46
251,420,74
1007,81,48
399,376,48
526,702,46
91,732,48
358,534,59
1009,352,82
376,843,46
132,124,48
333,1162,48
662,1641,48
963,678,48
61,274,3
815,464,48
556,641,46
316,551,48
235,445,72
1,825,15
267,677,46
526,1365,72
61,1123,3
243,433,48
1307,218,48
185,267,31
180,1196,72
1189,622,69
1290,1321,66
998,1045,48
568,772,46
431,1471,5
1207,725,66
816,534,48
1030,841,48
1207,572,69
433,640,48
64,420,46
209,24,72
330,727,59
615,804,48
949,1346,46
712,1166,72
673,1310,48
891,882,46
450,105,74
555,1119,69
701,1346,19
303,9,19
1214,207,57
416,556,48
503,716,72
177,83,32
791,525,74
147,931,8
154,551,48
685,1067,72
447,340,48
355,973,69
858,1441,5
261,700,46
92,1130,48
118,933,4
292,1571,72
608,1341,26
129,787,48
673,770,48
562,422,48
7,592,48
469,1281,48
281,374,29
553,0,72
878,1542,72
1317,1602,46
1071,886,48
307,66,19
158,1212,48
1294,1431,74
713,535,46
426,641,46
344,417,48
86,645,48
247,590,15
353,659,46
247,1004,48
889,219,48
1156,1008,57
65,482,19
308,717,48
374,636,48
213,478,46
139,668,48
698,1067,19
144,242,48
53,772,63
192,648,72
579,449,4
164,46,48
700,124,52
225,528,48
255,296,46
1111,648,46
734,700,46
291,177,72
411,17,72
876,704,8
941,107,15
65,851,48
1343,670,48
247,932,48
1113,89,72
163,920,46
16,108,74
108,225,82
89,630,72
699,1356,46
623,454,53
689,1205,72
281,1373,8
145,509,48
450,261,74
260,892,48
122,1218,48
32,851,15
191,736,48
98,492,48
925,900,26
760,1119,72
524,1473,69
499,461,59
283,1179,68
556,1372,72
918,802,2
163,564,48
910,114,72
1285,798,46
598,1001,19
438,1125,59
533,793,46
1079,84,24
31,1141,3
241,1638,63
464,34,23
79,983,48
304,676,46
712,298,48
240,876,46
402,1159,48
838,183,48
1119,619,15
570,853,15
492,415,48
347,829,46
361,1041,60
949,1123,46
38,532,48
519,645,48
768,595,5
337,405,53
470,724,69
164,544,46
64,200,72
1006,160,48
244,727,69
261,110,63
31,407,3
164,1238,13
94,620,3
405,164,48
190,898,72
1188,124,69
799,1001,72
285,727,74
87,452,48
274,1031,3
719,923,59
892,410,46
864,187,48
682,540,72
240,14,48
639,346,8
143,715,15
482,1221,57
80,421,48
125,877,48
848,762,10
838,770,48
311,478,46
11,219,48
281,793,46
636,1346,46
469,770,48
332,1586,69
437,656,59
1183,434,6
447,39,48
199,21,74
1082,114,46
63,907,74
316,315,48
857,0,48
600,676,46
604,437,48
805,1527,20
350,983,48
179,1159,48
684,736,60
1162,148,72
538,1012,46
519,791,46
33,552,36
924,693,48
279,1203,46
746,775,48
101,641,46
128,973,69
169,833,19
993,131,46
176,1038,59
1217,636,48
12,936,68
833,676,46
614,716,72
773,1157,48
419,1447,74
168,288,46
209,1001,72
457,352,82
58,408,72
395,524,48
16,36,74
93,827,69
912,1226,46
687,177,72
52,168,48
293,659,5
644,281,48
1011,891,46
218,624,46
451,385,72
950,70,71
1061,138,8
68,378,48
104,333,48
483,1073,74
185,1457,46
386,340,48
1021,336,46
302,91,15
814,787,59
253,378,48
269,634,3
4,534,46
587,722,48
558,402,46
556,345,46
81,93,3
767,694,46
191,50,48
988,390,36
786,1348,48
372,749,36
510,1196,46
1210,531,52
922,653,72
110,986,48
69,581,46
1419,1023,74
191,409,48
714,1028,46
14,1542,72
891,1156,19
235,0,72
73,1186,72
623,993,48
811,278,72
38,636,46
340,363,31
420,540,19
525,1196,46
433,551,48
301,0,72
119,747,48
281,648,46
264,531,72
0,991,46
724,184,48
189,226,48
1138,1171,48
843,0,48
155,388,48
9,374,29
72,306,24
38,419,72
798,899,46
564,146,48
352,782,59
943,439,71
301,501,72
333,362,48
387,1542,72
196,706,72
24,1066,59
978,683,48
324,528,29
736,893,59
296,713,15
533,641,46
1043,630,72
579,1015,76
306,151,36
1004,607,48
133,1093,48
532,571,48
421,585,48
623,556,48
136,790,3
574,333,48
445,151,72
172,785,74
190,29,72
0,562,46
160,1321,1
324,84,3
1104,443,48
1143,1100,82
1119,433,48
581,1010,46
310,677,46
1352,21,74
847,195,46
78,1346,46
873,1224,59
53,1070,48
293,1619,5
727,1542,72
315,801,48
414,1334,46
210,834,53
625,254,36
987,162,19
318,323,48
857,718,59
668,127,48
613,242,48
324,474,3
338,921,48
592,571,48
1587,1061,48
1260,680,48
1343,534,48
330,295,72
73,1051,72
1126,262,71
196,418,48
21,183,59
94,264,3
1588,1605,69
319,1307,69
718,37,59
772,695,46
317,1138,75
798,1135,48
365,549,74
555,148,46
1111,169,46
695,313,72
1101,357,72
443,1373,74
279,369,5
895,661,2
604,1360,48
334,688,48
244,144,48
1357,1103,69
891,463,46
296,1051,72
355,543,74
119,1123,72
355,1171,48
526,956,72
1299,5,71
970,1271,46
558,534,46
222,1312,19
1039,641,72
698,1218,19
84,764,46
405,24,59
131,419,72
72,182,46
16,730,74
248,543,46
369,900,26
688,453,69
31,29,3
285,477,74
1156,819,74
1589,52,48
234,1012,46
364,1086,48
211,263,48
48,703,19
1201,131,46
194,980,15
433,1135,48
645,554,48
101,1513,48
70,264,48
369,990,69
655,215,19
239,1188,48
993,1244,46
729,534,46
1250,502,46
521,102,69
120,1542,72
16,781,74
160,1041,35
878,1182,72
60,43,48
551,1353,4
373,493,46
915,133,46
317,422,71
821,639,69
859,636,48
922,923,72
819,452,56
721,584,48
872,544,72
149,860,48
39,545,69
304,177,72
573,1522,46
238,421,48
43,418,48
425,0,48
720,1232,46
444,1182,72
1,1148,48
735,1119,48
618,610,2
567,110,46
1077,1197,72
269,1602,46
221,1073,74
7,580,48
602,991,72
200,785,72
149,1334,59
27,293,5
40,813,48
372,815,36
505,1253,2
390,38,74
1137,414,48
482,9,81
435,95,19
1137,418,48
737,1255,69
445,814,72
219,213,48
1341,228,66
1148,8,74
549,535,46
296,325,15
1116,53,48
239,1473,69
381,148,46
1046,969,48
916,410,46
1099,49,70
367,980,15
88,491,5
758,841,48
184,672,72
217,854,46
666,1609,48
415,182,46
937,177,72
293,1198,5
407,636,46
302,436,15
323,707,48
437,721,48
1080,18,48
982,244,5
1019,1125,48
251,829,3
881,774,15
119,1051,46
746,983,48
469,653,46
1246,164,24
675,169,46
410,534,19
15,148,46
457,663,70
177,776,74
442,1384,8
407,866,46
884,402,5
396,1010,46
440,622,48
615,426,46
389,632,72
182,791,46
377,497,48
30,755,46
139,881,48
353,633,46
187,935,48
472,94,74
299,513,48
942,794,46
744,707,48
574,37,48
146,899,46
680,530,48
1172,305,21
324,809,59
1320,595,71
478,1548,69
487,198,74
945,1242,74
697,395,59
851,864,48
744,436,48
263,151,36
137,694,46
573,716,72
318,412,48
12,948,48
812,1136,48
571,538,48
1017,169,72
43,766,48
882,968,46
578,336,46
593,803,48
417,502,46
110,363,31
523,419,72
258,820,72
568,549,46
1004,715,84
767,632,46
671,53,46
1049,241,19
530,417,36
267,95,36
283,235,48
643,1168,48
741,354,48
912,1391,72
582,323,48
122,630,72
134,549,72
784,1196,46
266,980,15
160,1138,48
475,1040,68
864,426,48
450,899,74
61,999,74
728,262,36
634,55,48
427,296,48
381,441,48
177,389,74
580,1242,69
6,286,48
110,628,31
15,224,82
414,159,46
70,1100,69
424,320,19
10,1051,46
561,98,15
507,419,72
493,1222,48
182,428,48
885,1291,72
136,1312,3
1055,347,72
348,1244,46
1322,177,72
805,779,39
891,836,46
564,1186,72
632,534,46
198,900,48
734,640,46
143,914,74
1157,346,48
47,200,72
895,144,2
156,828,46
858,768,5
1577,765,49
156,144,48
359,475,46
377,288,46
226,61,48
105,646,72
1167,445,57
368,853,15
632,643,70
215,409,48
145,1025,59
285,1002,74
762,1017,74
72,381,53
368,430,48
78,608,48
242,1307,69
467,640,46
153,1278,72
1049,803,19
732,300,48
791,1010,46
761,579,48
727,768,69
239,582,28
302,671,15
509,969,48
11,187,48
179,259,48
825,306,48
977,83,48
190,306,48
61,1006,3
104,1606,69
570,315,48
328,611,2
184,722,48
155,412,36
316,806,59
63,1447,74
797,719,59
238,9,19
247,110,46
566,988,59
907,828,72
437,1360,48
195,755,72
11,253,48
228,576,2
701,323,32
1191,819,46
444,1059,59
94,819,3
449,643,70
545,864,8
472,234,46
88,259,5
210,582,48
461,902,48
349,802,48
1195,882,72
683,1087,48
397,333,36
6,788,72
1226,169,46
914,1367,66
280,1180,84
23,436,15
437,457,48
134,1156,19
148,980,19
61,693,74
765,60,7
1129,1053,48
986,290,48
333,1271,46
523,377,72
1212,980,15
399,1299,48
274,555,3
486,507,46
262,110,52
1116,803,48
611,902,82
246,590,15
702,706,46
304,632,46
247,1217,31
616,195,46
415,465,48
260,430,48
39,348,19
644,566,48
555,575,53
324,92,3
1005,267,46
133,284,48
92,218,15
904,1542,72
86,825,48
191,983,48
736,892,48
218,45,48
230,464,69
558,881,48
931,133,46
174,820,72
2,1157,48
244,1073,48
860,836,46
983,1227,48
38,1196,46
251,96,3
151,225,69
534,530,48
967,550,48
850,433,48
574,390,48
246,932,15
757,996,48
755,636,72
487,1039,74
588,131,46
715,1065,9
1035,806,59
604,962,48
451,526,72
844,1378,72
81,22,3
860,1251,46
1253,319,48
402,109,46
33,2,36
584,167,48
95,580,15
481,1123,46
124,801,48
265,1094,48
779,309,71
59,1292,46
105,1390,72
774,502,46
936,265,60
538,410,46
52,812,48
57,582,48
187,732,48
592,932,48
959,853,15
620,38,46
235,507,72
249,871,26
25,478,46
165,186,48
264,1542,72
749,108,48
248,210,59
158,455,59
1221,981,72
35,440,72
293,1479,5
812,68,48
578,397,46
918,928,2
634,693,48
900,364,19
1014,764,74
613,899,72
790,1107,26
802,770,82
912,931,48
195,290,72
585,161,48
247,1212,48
215,531,52
434,439,71
789,1182,72
262,479,48
196,1135,48
1025,940,59
717,710,46
1365,549,74
700,1542,72
880,74,46
74,110,46
231,1052,39
232,174,48
770,1548,69
1067,169,69
100,996,48
27,781,11
492,51,59
1006,325,63
683,337,48
580,266,48
1068,365,48
470,1149,72
487,341,74
368,585,48
834,794,72
687,409,48
404,534,46
230,794,72
1053,478,46
680,983,48
571,266,48
892,833,48
25,1039,72
482,165,81
813,93,48
86,913,48
245,790,48
799,583,48
1123,564,19
1270,478,46
906,478,46
246,772,48
931,1617,69
1060,876,69
1083,832,65
6,1365,48
474,772,29
510,1012,46
373,1288,52
1326,1349,66
637,1348,48
122,764,72
712,426,48
125,884,72
963,0,46
721,131,46
61,749,3
308,794,72
7,290,48
54,1149,72
177,757,19
460,184,72
137,557,15
296,103,15
1052,615,71
761,492,48
122,828,72
841,100,48
1467,1008,57
263,620,48
750,1123,46
922,1176,72
152,798,46
210,1609,48
753,882,72
592,74,46
1035,649,48
954,252,74
163,554,48
1196,1222,48
1,1234,48
192,768,46
1340,588,33
756,838,71
152,630,72
668,315,48
101,942,48
224,764,72
841,1457,46
446,854,72
515,646,75
1196,534,46
1047,6,70
301,1236,72
1492,390,72
80,241,36
1031,1346,46
1404,1035,62
1284,23,48
376,1273,46
81,121,69
57,1310,48
43,430,48
267,280,36
710,1621,58
634,1297,48
1010,169,46
1258,531,52
108,641,46
173,335,48
1131,725,66
62,774,15
314,535,46
433,557,48
192,694,46
822,531,46
558,382,48
847,854,46
553,478,72
34,1221,74
1127,419,72
922,1292,72
204,850,19
1226,616,76
494,1365,69
680,585,48
291,405,48
61,468,74
615,640,46
336,455,59
473,1240,46
608,131,46
128,809,59
117,1066,59
1046,1610,69
35,479,5
147,1373,8
451,866,72
571,50,48
431,544,5
532,1138,48
45,428,48
9,281,48
399,45,48
43,1123,46
1031,798,46
369,1009,48
907,641,46
172,93,3
229,308,48
558,592,48
1264,439,71
283,398,48
21,438,59
775,859,48
1149,490,74
1331,636,46
472,592,60
21,1035,59
377,544,72
530,622,48
158,968,3
777,434,39
758,809,72
1024,74,46
68,1271,46
650,1623,69
832,387,72
749,32,48
110,1004,48
324,332,48
72,1557,72
162,715,15
665,793,46
625,649,36
43,1227,48
398,1000,48
795,374,29
198,1080,48
326,110,46
324,364,3
530,1433,48
95,286,15
852,9,48
235,313,72
61,1125,72
139,983,48
778,1494,72
706,420,72
943,832,71
754,1271,46
804,513,26
860,653,72
291,622,48
1006,1602,72
324,841,48
56,509,5
444,485,72
531,404,48
916,330,82
88,867,72
455,925,48
88,803,5
627,145,69
444,346,8
330,1008,48
905,1312,19
109,1084,67
155,461,48
800,1271,46
307,771,53
200,404,72
338,747,48
1220,1001,72
496,534,48
29,1624,74
10,267,31
29,1346,46
63,720,3
299,1001,72
61,549,74
365,784,74
809,1239,48
983,727,48
222,1004,72
648,1166,72
1084,478,46
794,676,72
333,0,46
696,490,48
181,17,72
678,395,72
159,1391,72
40,648,46
760,1310,48
493,549,46
732,143,48
347,22,48
1090,395,48
459,195,46
184,926,48
637,399,48
61,254,3
427,980,48
1214,288,46
912,1271,46
947,1016,59
405,649,36
876,622,8
1019,670,48
341,828,72
73,194,72
144,820,72
689,1015,76
553,211,72
139,764,72
130,59,74
715,1038,9
175,632,46
659,8,63
315,161,48
323,378,48
615,1166,72
703,1099,83
291,247,48
687,676,46
255,700,46
765,1021,7
1281,663,70
32,613,48
61,1292,72
1384,1622,69
198,643,48
195,512,72
615,873,69
431,25,46
355,469,3
406,549,46
140,1172,2
966,0,46
702,372,72
1005,1542,72
239,83,26
214,728,48
882,1251,46
1101,314,72
720,996,46
334,288,46
598,1300,19
699,552,46
72,772,29
673,0,48
632,1182,72
21,1135,48
90,595,52
334,623,48
264,556,48
378,983,48
680,1000,48
152,98,48
103,708,48
156,82,48
627,513,26
324,420,74
37,306,59
865,518,36
236,1015,48
135,1173,39
661,611,72
53,841,48
1059,1,48
234,443,15
479,700,46
911,74,46
330,1260,72
1016,755,46
930,467,19
344,411,48
754,1356,46
40,935,48
10,641,46
705,593,48
589,12,48
262,186,48
179,631,48
887,159,46
1085,365,72
353,426,46
555,169,46
43,89,72
124,923,48
988,912,36
92,543,72
811,417,36
248,39,48
103,681,48
1058,288,46
84,617,36
95,165,72
120,757,15
297,611,48
120,492,48
494,1366,48
668,766,48
990,445,48
747,210,59
778,1457,46
1248,8,20
439,329,69
711,425,48
179,71,48
63,615,3
215,413,48
443,414,48
260,1136,48
355,913,48
73,1334,72
406,339,57
969,1242,72
554,363,31
692,1,48
906,538,46
897,405,53
1,1182,72
635,280,36
625,374,29
614,105,72
703,562,72
78,700,46
225,1066,59
798,593,48
687,557,48
177,710,74
1142,948,56
213,493,46
409,700,46
472,607,60
596,659,46
1297,330,82
891,1196,46
165,491,48
6,255,72
538,703,48
622,232,8
915,44,56
851,838,48
792,281,48
430,641,72
749,334,48
428,356,35
352,142,72
468,1222,48
761,455,48
270,412,36
269,1031,3
87,820,72
661,770,82
172,215,74
465,564,48
202,478,46
466,356,48
182,853,15
578,375,46
1186,695,46
365,1109,74
130,973,74
487,1232,74
198,24,48
450,65,74
893,284,36
955,768,69
69,632,46
45,1164,59
248,155,59
182,266,48
88,147,5
269,413,48
130,240,5
110,1070,48
838,551,48
188,858,5
735,433,48
72,290,48
1383,0,48
721,747,48
467,230,46
145,942,48
420,120,19
211,745,59
1229,1551,20
423,442,69
690,389,48
1149,144,2
499,797,59
2,186,48
475,418,48
833,590,15
352,1221,48
465,640,48
1078,210,59
558,447,48
689,1051,72
439,1616,48
544,366,72
1137,556,48
1173,1231,72
332,585,48
1307,184,48
185,134,15
892,748,48
165,1242,74
9,55,48
886,860,48
1103,336,8
187,1039,72
514,974,14
238,1197,72
798,278,72
1143,1244,46
682,482,72
56,1039,5
205,1281,53
514,366,46
94,657,59
423,1341,48
396,882,72
739,0,46
444,509,8
1067,109,46
1009,319,48
63,1086,74
115,1602,46
1447,74,10
52,194,48
879,182,46
9,1084,67
14,1232,46
758,168,48
486,695,46
455,787,59
581,1365,72
697,566,59
1080,544,72
348,253,72
1220,141,72
813,266,48
644,806,59
1157,990,82
682,765,74
1061,414,8
608,920,46
450,272,74
567,676,46
81,733,3
437,957,63
877,702,48
279,776,5
682,796,72
399,1049,48
768,390,46
200,38,72
323,382,48
79,71,48
985,938,48
4,18,48
1074,346,48
891,825,48
40,812,48
195,1041,72
555,493,46
1441,1081,74
1270,1232,46
1480,552,48
21,923,59
158,626,59
874,828,72
346,1150,66
395,1045,48
1245,1006,46
341,524,48
62,372,48
287,210,48
1278,899,46
927,1138,48
597,1212,48
188,611,11
852,240,48
129,949,72
1100,594,72
98,260,48
3,899,46
713,659,46
82,97,48
387,994,46
910,357,48
1125,1164,59
704,1125,59
128,988,74
514,778,46
226,398,48
195,752,72
498,1223,72
690,419,72
355,962,48
88,460,5
397,304,72
591,798,46
556,788,72
172,254,3
834,134,19
159,1334,74
315,413,48
727,1217,59
1246,1362,69
23,45,48
372,491,36
279,1466,5
423,459,73
1243,459,73
1224,295,48
341,640,46
608,829,46
1096,114,74
803,93,48
52,597,48
310,21,48
37,745,59
119,255,72
369,627,56
282,825,48
123,393,36
82,831,48
299,52,48
1071,418,48
850,1001,19
246,700,46
211,819,46
765,556,7
437,544,46
763,419,72
874,1251,46
81,1196,10
43,177,72
631,1015,5
558,39,48
716,1557,72
898,1006,46
1040,98,60
142,507,46
205,983,53
301,1191,72
706,539,46
1070,167,48
898,538,46
440,798,46
448,1051,46
598,1008,57
528,41,59
301,18,72
1222,107,15
238,588,19
1365,839,74
1346,1557,72
872,29,72
1365,1412,8
416,1139,46
292,729,72
427,921,48
338,502,46
633,522,19
101,923,48
32,1116,15
387,1015,76
475,1398,74
967,225,48
511,1391,72
661,1504,69
254,150,48
795,358,59
649,1203,46
682,1268,72
1361,228,66
306,96,48
335,1000,48
303,598,19
417,1302,10
330,735,72
706,1001,72
173,670,59
812,1030,48
815,1074,48
1085,594,69
399,1270,46
1222,1189,72
531,764,72
57,628,31
507,655,72
640,176,1
193,794,72
122,921,48
148,1182,72
75,414,8
709,1066,59
332,234,48
251,125,3
142,827,69
1001,1159,69
180,836,72
395,263,48
823,1542,72
613,337,48
229,880,48
73,501,72
1321,724,48
78,809,48
681,162,48
375,1259,19
780,1182,72
243,528,59
702,1557,72
124,1028,46
806,1414,5
1521,700,46
235,526,72
283,465,48
940,24,59
77,207,57
276,797,59
416,356,48
922,502,72
107,419,72
553,1311,72
903,686,74
508,829,48
1003,868,71
119,415,48
149,884,46
391,53,48
749,990,69
72,278,53
1073,1320,23
24,626,48
106,1251,46
461,786,48
1128,1232,46
364,147,8
260,587,48
291,300,48
282,72,48
453,1,48
650,1118,48
146,110,46
518,241,72
1085,700,46
480,500,82
262,1001,72
431,362,5
570,241,48
80,580,48
161,176,48
1070,211,59
859,628,31
870,1605,69
1016,336,46
991,1281,48
416,798,46
839,1313,72
699,1210,69
5,1100,69
241,853,15
63,1006,3
1205,834,53
677,218,59
755,637,48
507,12,48
1136,413,48
264,845,48
304,710,46
332,774,15
1179,825,60
318,1046,48
1210,369,48
756,1122,74
672,834,19
375,513,26
670,1123,46
980,503,19
6,1137,48
331,126,74
317,906,75
150,1627,69
519,100,48
470,505,72
487,1111,74
905,8,19
782,549,74
38,1137,48
394,402,46
91,668,48
215,440,48
854,62,48
12,1616,48
775,169,46
420,1067,72
248,601,59
198,534,46
829,511,69
799,175,48
140,411,2
33,648,46
43,913,48
908,687,36
1136,593,48
165,51,67
800,700,46
1110,1284,48
336,158,48
196,398,48
655,8,19
248,771,59
678,1251,46
712,385,46
1154,653,46
947,1602,46
63,40,3
310,120,48
125,413,48
1199,131,48
36,706,46
63,291,74
185,168,15
568,659,46
1062,540,46
1178,640,46
8,343,72
990,1110,72
615,770,28
145,1100,59
986,581,48
656,1068,48
257,131,46
704,1143,48
515,717,75
471,226,48
433,671,48
111,420,46
881,1212,48
174,225,82
1205,1067,72
761,601,48
860,287,24
422,1035,48
869,332,48
1,413,15
243,728,59
512,313,72
99,538,19
139,345,46
978,70,48
617,53,46
282,323,48
666,984,13
1244,1008,57
991,527,36
633,131,72
10,1271,46
29,1197,72
735,906,1
656,608,48
638,434,48
288,21,74
946,1214,33
261,1215,48
416,332,48
182,1028,46
373,195,46
43,8,48
615,1182,72
996,449,84
336,17,59
216,1139,48
1181,200,72
607,640,46
23,252,15
192,410,46
492,542,48
526,1419,74
677,499,63
814,393,48
811,852,48
732,53,48
361,1348,71
608,1427,46
455,919,48
224,132,82
290,980,15
324,71,3
61,605,74
969,1067,46
364,21,19
598,755,19
816,745,48
1043,1557,72
650,1009,48
1338,207,57
35,914,72
184,306,48
1092,349,71
684,317,48
337,1248,69
165,123,48
87,1094,48
1046,1341,26
1056,630,72
666,1068,36
656,268,48
196,542,48
396,126,69
477,317,4
525,313,72
661,899,72
61,1228,3
12,857,48
676,1457,46
194,164,48
862,1196,46
1281,281,48
465,389,48
501,705,48
274,1196,10
799,114,72
